Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L49986,L,300.0,309.4,1364,41.2,179,0,0,0,0,0,0
L54170,L,300.7,311.1,1600,33.5,110,0,0,0,0,0,0
L52763,L,302.5,312.0,1563,29.9,42,0,0,0,0,0,0
L53433,L,300.9,310.4,1563,30.9,200,0,0,0,0,0,0
L50931,L,302.4,311.1,1525,43.3,135,0,0,0,0,0,0
L54673,L,300.4,311.8,1609,31.1,173,0,0,0,0,0,0
L55113,L,300.8,311.7,1553,41.9,157,0,0,0,0,0,0
M16710,M,297.7,307.3,1463,39.1,121,0,0,0,0,0,0
L52850,L,302.2,311.4,1434,43.8,39,0,0,0,0,0,0
M23057,M,299.4,310.8,1492,45.7,101,0,0,0,0,0,0
L50342,L,300.5,309.9,1480,40.0,155,0,0,0,0,0,0
L50196,L,300.5,309.7,1441,48.8,140,0,0,0,0,0,0
M16367,M,298.0,308.7,1507,34.6,217,0,0,0,0,0,0
L50735,L,301.8,310.9,1692,28.6,150,0,0,0,0,0,0
L55848,L,297.5,308.8,1453,39.9,104,0,0,0,0,0,0
L55662,L,298.4,309.5,1393,42.7,106,0,0,0,0,0,0
L49420,L,299.2,308.5,1457,44.7,85,0,0,0,0,0,0
L51509,L,302.7,310.1,1608,31.8,77,0,0,0,0,0,0
H29884,H,297.6,309.6,1874,25.7,2,0,0,0,0,0,0
L53507,L,300.7,310.0,1425,49.5,174,0,0,0,0,0,0
L54239,L,300.8,310.5,1379,52.9,197,0,0,0,0,0,0
L53625,L,300.4,310.3,1662,34.4,57,0,0,0,0,0,0
L47233,L,298.7,309.2,1448,43.9,42,0,0,0,0,0,0
L52846,L,302.2,311.4,1495,41.6,193,0,0,0,0,0,0
L50063,L,300.6,309.5,1400,40.0,98,0,0,0,0,0,0
L47887,L,296.9,307.8,1547,33.5,120,0,0,0,0,0,0
L55518,L,298.8,309.7,1641,31.8,145,0,0,0,0,0,0
H38726,H,298.3,309.4,1573,33.8,143,0,0,0,0,0,0
M18052,M,300.1,309.1,1418,38.3,221,0,0,0,0,0,0
M23559,M,297.3,308.7,1450,44.5,21,0,0,0,0,0,0
L51665,L,302.5,310.4,1542,35.7,39,0,0,0,0,0,0
L52715,L,302.8,312.1,1465,42.2,82,0,0,0,0,0,0
M23561,M,297.3,308.7,1517,38.4,173,0,0,0,0,0,0
L51733,L,302.6,310.5,1448,45.4,0,0,0,0,0,0,0
L54067,L,300.8,311.3,1704,30.5,5,0,0,0,0,0,0
L54276,L,300.6,310.2,1555,36.9,19,0,0,0,0,0,0
M23356,M,298.5,309.4,1799,24.6,138,0,0,0,0,0,0
L56382,L,297.8,308.8,1548,44.4,114,0,0,0,0,0,0
L53876,L,301.6,310.9,1560,36.4,42,0,0,0,0,0,0
L53137,L,300.7,310.8,1378,50.2,96,0,0,0,0,0,0
L48370,L,297.4,308.4,1564,41.9,41,0,0,0,0,0,0
L56275,L,297.3,308.1,1454,45.7,202,0,0,0,0,0,0
M23954,M,297.3,308.1,1477,41.4,50,0,0,0,0,0,0
M21737,M,300.8,311.2,1488,46.8,87,0,0,0,0,0,0
L56300,L,297.4,308.4,1525,37.3,0,0,0,0,0,0,0
L54994,L,300.0,311.5,1927,24.6,132,0,0,0,0,0,0
M22096,M,299.8,310.1,1512,36.2,169,0,0,0,0,0,0
M15738,M,295.7,306.3,1685,29.9,84,0,0,0,0,0,0
L55945,L,297.4,308.8,1353,46.7,188,0,0,0,0,0,0
L56647,L,298.3,309.1,1501,44.4,131,0,0,0,0,0,0
L48595,L,298.9,310.2,1296,62.3,203,0,0,0,0,0,0
L57172,L,298.8,308.4,1486,41.8,8,0,0,0,0,0,0
L56424,L,298.2,308.9,1586,34.1,168,0,0,0,0,0,0
L57005,L,298.4,309.3,1412,50.8,127,0,0,0,0,0,0
L50031,L,300.5,309.5,1373,48.8,211,0,0,0,0,0,0
M16603,M,298.5,308.0,1431,51.8,154,0,0,0,0,0,0
L50925,L,302.5,311.1,1738,41.2,156,0,0,0,0,0,0
L50015,L,300.3,309.2,1416,42.1,173,0,0,0,0,0,0
L48599,L,298.7,310.0,1461,46.0,17,0,0,0,0,0,0
H35886,H,300.4,309.7,1571,33.6,5,0,0,0,0,0,0
L57092,L,298.6,309.0,1633,29.6,9,0,0,0,0,0,0
L47488,L,297.9,308.4,1411,49.2,155,0,0,0,0,0,0
L51623,L,302.5,310.3,1488,57.4,152,0,0,0,0,0,0
M16308,M,299.0,310.3,1645,31.0,70,0,0,0,0,0,0
L48956,L,298.5,308.1,1355,47.8,5,0,0,0,0,0,0
L54620,L,300.0,311.4,1629,31.7,30,0,0,0,0,0,0
L53853,L,301.3,310.7,1378,51.2,146,0,0,0,0,0,0
L53111,L,300.3,310.3,1678,29.4,59,0,0,0,0,0,0
M21218,M,300.1,309.6,1520,43.0,41,0,0,0,0,0,0
L53362,L,300.8,310.8,1475,35.3,19,0,0,0,0,0,0
L53096,L,300.6,310.2,1555,28.5,57,0,0,0,0,0,0
M23505,M,297.6,308.6,1492,35.5,104,0,0,0,0,0,0
L52723,L,302.5,311.8,1465,59.0,138,0,0,0,0,0,0
L54973,L,300.1,311.5,1729,28.8,65,0,0,0,0,0,0
L55859,L,297.5,308.5,1471,46.2,84,0,0,0,0,0,0
L49978,L,300.1,309.5,1553,38.6,31,0,0,0,0,0,0
L51893,L,303.4,311.8,1479,53.0,74,1,1,0,0,0,0
L57146,L,298.4,307.9,1509,36.1,149,0,0,0,0,0,0
L51219,L,302.0,310.9,1705,30.7,9,0,0,0,0,0,0
L54051,L,301.0,311.1,1349,47.0,71,0,0,0,0,0,0
M20894,M,300.6,311.0,1542,35.2,88,0,0,0,0,0,0
M17333,M,298.9,308.5,1555,37.6,96,0,0,0,0,0,0
L53078,L,301.0,310.7,1453,44.9,174,0,0,0,0,0,0
L55227,L,300.9,311.9,1356,44.7,215,0,0,0,0,0,0
L56490,L,298.4,309.3,1537,40.8,139,0,0,0,0,0,0
L47242,L,298.8,309.0,1540,37.7,40,0,0,0,0,0,0
M17573,M,299.8,309.2,1578,35.5,198,0,0,0,0,0,0
L56425,L,298.3,308.9,1349,50.4,71,0,0,0,0,0,0
L55751,L,297.9,308.6,1332,47.5,125,0,0,0,0,0,0
L53491,L,300.8,310.3,1321,55.3,14,0,0,0,0,0,0
L52866,L,302.2,311.6,1639,31.4,87,0,0,0,0,0,0
H35398,H,301.5,311.1,1472,39.4,129,0,0,0,0,0,0
L55647,L,298.6,309.7,1532,36.2,127,0,0,0,0,0,0
L54275,L,300.6,310.1,1485,49.9,179,0,0,0,0,0,0
L52119,L,303.6,312.5,1286,49.6,37,0,0,0,0,0,0
L52321,L,304.4,313.6,1509,35.0,127,1,0,0,0,0,0
M19056,M,302.5,311.0,1563,39.3,192,0,0,0,0,0,0
L54123,L,300.7,311.3,1522,27.5,48,0,0,0,0,0,0
M18235,M,301.4,310.5,1459,42.3,16,0,0,0,0,0,0
L49545,L,299.2,308.4,1435,44.9,59,0,0,0,0,0,0
L56100,L,297.1,308.2,1433,39.3,181,0,0,0,0,0,0
M17598,M,299.7,309.1,1572,38.0,155,0,0,0,0,0,0
M15619,M,296.8,307.8,1664,36.3,72,0,0,0,0,0,0
L55116,L,300.8,311.4,2142,16.7,223,0,0,0,0,0,0
L51355,L,302.0,310.6,1426,44.2,139,0,0,0,0,0,0
L55123,L,300.7,311.9,2007,19.0,8,0,0,0,0,0,0
M16634,M,298.5,308.0,1459,37.5,0,0,0,0,0,0,0
L55969,L,297.4,308.5,1580,43.9,181,0,0,0,0,0,0
M16360,M,298.0,308.7,1751,30.7,198,0,0,0,0,0,0
L48397,L,297.0,308.1,1410,43.5,122,0,0,0,0,0,0
L53455,L,301.3,310.5,1579,32.2,43,0,0,0,0,0,0
M18995,M,301.7,310.9,1510,39.7,202,0,0,0,0,0,0
M19930,M,304.2,313.1,1608,34.5,20,0,0,0,0,0,0
L50478,L,301.2,310.3,1565,38.1,48,0,0,0,0,0,0
L54355,L,300.1,310.1,1569,43.5,58,0,0,0,0,0,0
L48453,L,298.1,309.7,1397,48.0,168,0,0,0,0,0,0
L52689,L,302.8,312.2,1376,57.1,54,0,0,0,0,0,0
L56170,L,297.2,307.9,1573,33.3,64,0,0,0,0,0,0
L47658,L,297.4,309.0,1833,22.6,98,0,0,0,0,0,0
M18806,M,302.2,311.3,1310,57.2,2,0,0,0,0,0,0
L49639,L,299.0,308.6,1482,39.0,110,0,0,0,0,0,0
L54457,L,300.1,310.2,1364,54.2,53,0,0,0,0,0,0
M14956,M,298.8,308.9,1629,31.0,110,0,0,0,0,0,0
M20667,M,301.4,310.9,1581,38.8,171,0,0,0,0,0,0
L47585,L,297.7,308.5,1573,32.3,142,0,0,0,0,0,0
M20883,M,300.7,310.9,1369,58.7,24,0,0,0,0,0,0
L53407,L,301.2,310.8,1413,45.1,139,0,0,0,0,0,0
L50252,L,300.1,309.2,1314,58.2,114,0,0,0,0,0,0
M22857,M,301.0,312.2,1551,9.7,13,0,0,0,0,0,0
L53908,L,301.5,310.9,2089,19.0,0,0,0,0,0,0,0
H31173,H,298.2,307.6,1460,48.5,195,0,0,0,0,0,0
H31249,H,297.8,307.2,1498,45.3,188,0,0,0,0,0,0
M17521,M,299.9,309.3,1509,42.8,0,0,0,0,0,0,0
M19113,M,302.5,310.4,1541,48.6,188,0,0,0,0,0,0
L53082,L,301.3,310.6,1521,40.1,215,0,0,0,0,0,0
H32781,H,301.3,310.7,1616,35.2,57,0,0,0,0,0,0
M24112,M,298.2,309.0,1448,52.7,189,0,0,0,0,0,0
L55891,L,297.1,308.5,1481,42.5,166,0,0,0,0,0,0
L48735,L,297.9,308.6,1491,52.0,94,0,0,0,0,0,0
M19312,M,302.8,310.5,1447,39.0,172,0,0,0,0,0,0
L56793,L,299.0,310.2,1540,36.3,87,0,0,0,0,0,0
L47958,L,296.7,308.0,1495,41.8,39,0,0,0,0,0,0
L53822,L,301.5,310.6,1736,31.8,0,0,0,0,0,0,0
H37831,H,299.0,310.3,1429,53.0,168,0,0,0,0,0,0
L53362,L,301.0,310.9,1457,44.9,19,0,0,0,0,0,0
M20212,M,303.4,312.8,1590,36.8,113,0,0,0,0,0,0
M21821,M,300.7,311.0,1378,53.9,93,0,0,0,0,0,0
L50384,L,300.1,309.2,1479,41.2,94,0,0,0,0,0,0
M16617,M,298.1,307.4,1335,56.2,147,0,0,0,0,0,0
L48051,L,295.7,307.8,1782,23.2,127,0,0,0,0,0,0
L54258,L,300.7,310.5,1693,31.0,201,0,0,0,0,0,0
L52754,L,302.4,312.0,1627,31.1,16,0,0,0,0,0,0
L47950,L,296.8,308.1,1608,31.6,16,0,0,0,0,0,0
M20187,M,303.5,312.7,1420,41.8,45,0,0,0,0,0,0
M16879,M,298.7,308.3,1660,27.0,50,0,0,0,0,0,0
L48520,L,298.8,310.2,1569,36.3,156,0,0,0,0,0,0
L47452,L,298.1,308.1,1370,54.5,59,0,0,0,0,0,0
L48793,L,297.9,308.0,1296,47.2,41,0,0,0,0,0,0
L52296,L,304.2,313.8,1481,53.9,142,0,0,0,0,0,0
M15201,M,297.4,308.6,1374,47.9,22,0,0,0,0,0,0
M20627,M,301.7,311.2,1432,44.5,82,0,0,0,0,0,0
L49002,L,298.1,307.5,1456,40.0,157,0,0,0,0,0,0
L54551,L,299.5,310.0,1448,43.7,153,0,0,0,0,0,0
L56130,L,297.3,308.4,1686,30.7,76,0,0,0,0,0,0
H37537,H,300.1,311.5,1626,36.7,27,0,0,0,0,0,0
L52713,L,302.4,311.7,1374,50.5,112,0,0,0,0,0,0
M20956,M,300.8,310.7,1513,42.9,28,0,0,0,0,0,0
L51100,L,302.3,311.5,1626,32.4,179,0,0,0,0,0,0
L50759,L,301.8,310.6,1589,33.3,2,0,0,0,0,0,0
L49861,L,299.7,309.2,1444,42.8,18,0,0,0,0,0,0
L49817,L,299.9,309.6,1467,40.7,126,0,0,0,0,0,0
M24687,M,298.4,309.3,1376,49.7,9,0,0,0,0,0,0
L50022,L,300.3,309.3,1379,53.9,192,0,0,0,0,0,0
L51066,L,302.5,311.3,1473,42.4,53,0,0,0,0,0,0
L56073,L,297.5,308.7,1681,28.8,121,0,0,0,0,0,0
L54839,L,300.5,311.6,1629,35.6,162,0,0,0,0,0,0
L56298,L,297.6,308.6,1512,42.1,18,0,0,0,0,0,0
L53357,L,301.0,310.9,1565,38.8,197,0,0,0,0,0,0
L56202,L,297.4,308.3,1563,34.6,4,0,0,0,0,0,0
L56325,L,297.6,308.4,1397,44.5,121,0,0,0,0,0,0
L53516,L,300.2,309.8,1395,48.1,173,0,0,0,0,0,0
M24800,M,298.5,308.4,1452,39.4,80,0,0,0,0,0,0
L52313,L,304.1,313.6,1597,33.9,186,0,0,0,0,0,0
L53071,L,301.4,311.0,1334,45.2,157,0,0,0,0,0,0
L48953,L,298.5,308.1,1555,33.7,27,0,0,0,0,0,0
L51970,L,303.8,312.8,1525,40.3,145,0,0,0,0,0,0
L56763,L,299.2,310.5,1529,42.1,18,0,0,0,0,0,0
M18983,M,302.1,310.6,1517,38.9,94,0,0,0,0,0,0
L55239,L,300.2,311.6,1413,37.7,70,0,0,0,0,0,0
L50646,L,301.8,310.6,1387,49.0,47,0,0,0,0,0,0
L48867,L,297.9,307.4,1565,35.8,12,0,0,0,0,0,0
M24409,M,299.6,311.1,1403,44.9,133,0,0,0,0,0,0
M18269,M,301.2,310.4,1567,34.1,150,0,0,0,0,0,0
L56781,L,298.9,310.2,1357,50.1,61,0,0,0,0,0,0
M23233,M,298.8,309.7,1448,48.5,127,0,0,0,0,0,0
H31817,H,299.2,308.4,1438,43.3,59,0,0,0,0,0,0
L48786,L,297.8,307.7,1604,33.5,25,0,0,0,0,0,0
L48229,L,296.5,307.5,1694,28.9,106,0,0,0,0,0,0
L55647,L,298.6,309.8,1390,28.3,44,0,0,0,0,0,0
L56552,L,297.7,308.4,1605,41.4,84,0,0,0,0,0,0
L56814,L,299.1,310.1,1583,32.7,154,0,0,0,0,0,0
L53758,L,301.4,310.4,1530,42.1,114,0,0,0,0,0,0
L50579,L,301.4,310.7,1605,34.2,78,0,0,0,0,0,0
L49864,L,299.8,309.5,1460,37.4,25,0,0,0,0,0,0
M15984,M,296.7,307.8,1546,37.4,105,0,0,0,0,0,0
L48751,L,298.3,308.4,1428,53.3,160,0,0,0,0,0,0
L53732,L,301.4,310.7,1486,41.5,123,0,0,0,0,0,0
L51164,L,302.3,311.3,1475,40.8,7,0,0,0,0,0,0
L49569,L,299.2,308.5,1782,32.3,9,0,0,0,0,0,0
M21970,M,300.8,310.4,1518,37.4,59,0,0,0,0,0,0
L53200,L,300.7,310.8,1619,41.2,5,0,0,0,0,0,0
L50860,L,302.1,311.4,1493,38.9,137,0,0,0,0,0,0
M15506,M,297.7,309.7,1453,45.5,166,0,0,0,0,0,0
M24535,M,299.0,310.2,1298,57.2,9,0,0,0,0,0,0
M21141,M,301.3,310.8,1422,45.1,0,0,0,0,0,0,0
M21435,M,301.4,310.5,1451,45.3,124,0,0,0,0,0,0
L53526,L,300.2,309.8,1580,36.7,7,0,0,0,0,0,0
M16097,M,297.2,308.6,1576,34.9,184,0,0,0,0,0,0
M24511,M,299.1,310.1,1476,42.9,0,0,0,0,0,0,0
L49684,L,299.2,309.1,1611,30.6,2,0,0,0,0,0,0
L49133,L,297.9,307.8,1430,47.7,113,0,0,0,0,0,0
L54037,L,301.0,311.3,1811,23.8,181,0,0,0,0,0,0
M20620,M,301.9,311.3,1452,44.4,73,0,0,0,0,0,0
L48882,L,298.0,307.7,1430,50.8,49,0,0,0,0,0,0
L55119,L,300.8,311.8,1376,50.7,119,0,0,0,0,0,0
L55840,L,297.4,308.5,1372,52.9,152,0,0,0,0,0,0
M23797,M,297.4,308.4,1540,34.7,15,0,0,0,0,0,0
L56833,L,298.4,309.9,1364,49.9,201,0,0,0,0,0,0
L51591,L,302.5,310.3,1666,36.2,5,0,0,0,0,0,0
M21449,M,301.6,310.7,1553,38.9,0,0,0,0,0,0,0
L50924,L,302.4,311.1,1616,35.7,130,0,0,0,0,0,0
M22660,M,300.3,311.7,1574,34.9,146,0,0,0,0,0,0
L55384,L,299.4,310.9,1399,53.8,10,1,0,0,0,1,0
L55499,L,298.7,309.7,1579,34.6,99,0,0,0,0,0,0
L53947,L,301.3,310.9,1509,51.7,16,0,0,0,0,0,0
M17290,M,298.8,308.3,1335,53.8,43,0,0,0,0,0,0
M16888,M,298.7,308.3,1490,37.8,78,0,0,0,0,0,0
L56116,L,297.3,308.3,1465,42.0,13,0,0,0,0,0,0
M18989,M,301.8,310.5,1449,39.8,19,0,0,0,0,0,0
L55609,L,299.1,310.6,1447,40.0,181,0,0,0,0,0,0
L50922,L,302.4,311.4,1433,37.7,94,0,0,0,0,0,0
L53702,L,301.1,310.6,1487,38.2,43,0,0,0,0,0,0
M16582,M,298.0,307.7,1386,56.4,90,0,0,0,0,0,0
L57027,L,298.4,309.3,1362,46.1,37,0,0,0,0,0,0
L53447,L,300.8,310.4,1954,23.4,23,0,0,0,0,0,0
L53974,L,301.3,310.8,1428,40.9,88,0,0,0,0,0,0
L48180,L,296.3,307.1,1496,43.0,179,0,0,0,0,0,0
M15049,M,298.3,308.6,1568,33.2,69,0,0,0,0,0,0
H31734,H,299.2,308.5,1521,39.4,187,0,0,0,0,0,0
M15067,M,298.3,308.7,1465,41.1,114,0,0,0,0,0,0
L49418,L,299.2,308.6,1474,43.5,87,0,0,0,0,0,0
M20125,M,303.4,312.9,1398,52.7,100,0,0,0,0,0,0
L55230,L,300.7,312.0,1546,39.7,50,0,0,0,0,0,0
L54452,L,300.2,310.3,1529,37.8,7,0,0,0,0,0,0
M22562,M,300.5,311.5,1466,45.2,126,0,0,0,0,0,0
L57140,L,298.2,307.8,1475,35.0,139,0,0,0,0,0,0
L54462,L,300.1,310.2,1486,51.3,66,0,0,0,0,0,0
L51765,L,303.1,311.3,1488,42.3,0,0,0,0,0,0,0
L48747,L,298.3,308.2,1394,50.9,23,0,0,0,0,0,0
L51955,L,303.7,312.0,1761,41.4,197,0,0,0,0,0,0
L52763,L,302.4,312.0,1462,45.6,126,0,0,0,0,0,0
L53257,L,300.9,310.9,1479,43.5,199,0,0,0,0,0,0
L57071,L,298.8,309.6,1375,48.6,159,0,0,0,0,0,0
M22352,M,300.3,311.8,1490,39.7,13,0,0,0,0,0,0
L55646,L,298.6,309.7,1422,40.6,62,0,0,0,0,0,0
L50111,L,300.7,309.5,1549,39.4,47,0,0,0,0,0,0
H37121,H,300.5,311.4,1431,50.9,59,0,0,0,0,0,0
L56716,L,299.3,310.5,1446,45.1,135,0,0,0,0,0,0
M16037,M,297.2,308.3,1369,51.6,9,0,0,0,0,0,0
L50315,L,300.4,309.5,1553,36.3,76,0,0,0,0,0,0
M18454,M,301.6,310.4,1441,45.7,94,0,0,0,0,0,0
L47518,L,297.4,308.4,1390,53.6,13,0,0,0,0,0,0
L50475,L,301.1,310.1,1827,23.6,44,0,0,0,0,0,0
L53714,L,301.3,310.6,1667,30.3,76,0,0,0,0,0,0
L55134,L,301.0,311.9,1454,34.9,33,0,0,0,0,0,0
L57131,L,298.2,307.8,1355,40.5,115,0,0,0,0,0,0
L47325,L,298.5,308.4,1501,35.1,171,0,0,0,0,0,0
M22729,M,300.9,312.0,1379,56.8,46,0,0,0,0,0,0
L55210,L,300.7,312.0,1498,38.2,139,0,0,0,0,0,0
H37657,H,299.1,310.4,1412,48.9,104,0,0,0,0,0,0
H30669,H,298.1,309.4,1756,25.8,82,0,0,0,0,0,0
L53665,L,300.4,309.9,1629,33.7,119,0,0,0,0,0,0
L50232,L,300.1,309.2,1735,27.2,99,0,0,0,0,0,0
L56466,L,298.3,309.0,1552,36.4,70,0,0,0,0,0,0
L53760,L,301.3,310.4,1280,39.1,137,0,0,0,0,0,0
L54371,L,300.4,310.2,1546,36.2,92,0,0,0,0,0,0
L47791,L,298.1,310.0,1446,40.9,49,0,0,0,0,0,0
L55579,L,298.5,309.6,1427,46.3,104,0,0,0,0,0,1
L56515,L,298.2,308.8,1759,28.0,184,0,0,0,0,0,0
M22675,M,299.9,311.3,1389,51.1,134,0,0,0,0,0,0
M15281,M,297.3,308.3,1602,32.5,192,0,0,0,0,0,0
L47892,L,297.5,308.9,1445,45.7,116,0,0,0,0,0,0
L55787,L,297.5,308.4,1532,41.4,218,0,0,0,0,0,0
M21455,M,301.5,310.5,1460,38.6,14,0,0,0,0,0,0
L50502,L,301.6,310.6,1366,49.4,5,0,0,0,0,0,0
L55256,L,300.3,311.8,1692,28.5,113,0,0,0,0,0,0
L55550,L,298.8,309.8,1450,41.4,27,0,0,0,0,0,0
M22550,M,300.4,311.7,1577,39.2,85,0,0,0,0,0,0
L52596,L,302.6,312.4,1412,47.8,152,0,0,0,0,0,0
L51572,L,302.2,310.1,1458,38.0,15,0,0,0,0,0,0
M18498,M,302.1,310.6,1514,37.7,94,0,0,0,0,0,0
M23128,M,299.2,310.8,1502,39.8,73,0,0,0,0,0,0
M24069,M,298.0,309.0,1393,43.5,168,0,0,0,0,0,0
L48577,L,298.9,310.2,1421,49.5,69,0,0,0,0,0,0
M24766,M,298.7,308.7,1405,55.3,203,0,0,0,0,0,0
H37019,H,300.4,311.3,2026,20.3,5,0,0,0,0,0,0
M23200,M,298.8,309.9,1452,48.1,92,0,0,0,0,0,0
L51882,L,303.5,311.6,1461,46.0,69,0,0,0,0,0,0
M22928,M,300.5,311.9,1679,29.1,97,0,0,0,0,0,0
L56334,L,297.5,308.5,1596,36.0,114,0,0,0,0,0,0
L48758,L,298.3,308.4,1593,37.9,174,0,0,0,0,0,0
M20248,M,302.8,312.3,1432,23.6,129,0,0,0,0,0,0
M22876,M,300.9,312.1,1347,41.4,193,1,0,0,0,0,0
L56161,L,297.0,307.7,1530,37.1,126,0,0,0,0,0,0
L51168,L,302.2,311.3,1554,30.2,118,0,0,0,0,0,0
M16188,M,298.8,310.1,1719,31.5,206,0,0,0,0,0,0
M19179,M,301.6,310.1,1459,42.7,54,0,0,0,0,0,0
M24584,M,298.9,309.7,2098,19.0,133,0,0,0,0,0,0
M17893,M,300.6,309.7,1334,61.4,15,0,0,0,0,0,0
L55858,L,297.3,308.5,1472,45.1,177,0,0,0,0,0,0
L51410,L,302.2,310.8,1673,40.4,52,0,0,0,0,0,0
L52891,L,302.2,311.9,1408,50.1,154,0,0,0,0,0,0
L47497,L,297.8,308.4,1450,28.4,179,0,0,0,0,0,0
L55230,L,300.7,312.0,1546,36.2,50,0,0,0,0,0,0
M24474,M,299.1,310.4,1441,37.8,94,0,0,0,0,0,0
L54704,L,300.2,311.5,1546,39.3,31,0,0,0,0,0,0
L47358,L,298.2,308.2,1436,50.2,41,0,0,0,0,0,0
M20651,M,301.4,311.0,1459,53.3,157,0,0,0,0,0,0
L55471,L,298.9,310.5,1365,53.1,162,0,0,0,0,0,0
L55818,L,297.5,308.5,1723,27.5,71,0,0,0,0,0,0
L49311,L,299.4,309.0,1364,53.8,137,0,0,0,0,0,0
M16055,M,297.0,307.9,1389,52.4,176,0,0,0,0,0,0
H32914,H,301.9,311.0,1871,26.0,124,0,0,0,0,0,0
L51163,L,302.2,311.3,1389,46.9,48,0,0,0,0,0,0
L53255,L,301.0,310.8,1695,28.7,47,0,0,0,0,0,0
L48579,L,299.0,310.2,1715,29.4,159,0,0,0,0,0,0
L53666,L,300.5,309.8,1353,45.0,164,0,0,0,0,0,0
L56411,L,298.0,309.1,1436,40.0,134,0,0,0,0,0,0
L53232,L,300.9,310.7,1475,38.4,138,0,0,0,0,0,0
M17084,M,299.3,309.0,1665,28.1,160,0,0,0,0,0,0
M23970,M,297.5,308.6,1430,46.0,29,0,0,0,0,0,0
L47461,L,298.1,308.0,1326,48.1,92,1,0,0,0,0,0
L56591,L,298.2,308.5,1521,39.0,201,0,0,0,0,0,0
M16909,M,299.3,309.1,1695,30.6,129,0,0,0,0,0,0
L49794,L,299.3,309.2,1473,38.8,62,0,0,0,0,0,0
M23654,M,297.4,308.5,1497,39.2,56,0,0,0,0,0,0
M16135,M,298.1,309.6,1685,33.3,76,0,0,0,0,0,0
L51270,L,302.0,310.4,1564,37.0,197,0,0,0,0,0,0
M18594,M,302.2,311.3,1520,45.6,60,0,0,0,0,0,0
H35887,H,300.4,310.2,1807,25.6,191,0,0,0,0,0,0
M16342,M,298.2,309.0,1449,48.2,160,0,0,0,0,0,0
L50621,L,301.4,310.4,1560,36.7,143,0,0,0,0,0,0
L55929,L,297.4,308.4,1430,43.5,113,0,0,0,0,0,0
L52443,L,303.5,312.8,1727,28.1,188,0,0,0,0,0,0
L55829,L,297.4,308.4,1452,61.8,98,0,0,0,0,0,0
L50142,L,300.7,309.4,1396,48.2,59,0,0,0,0,0,0
L51562,L,301.8,309.5,1525,37.7,227,0,0,0,0,0,0
M20336,M,302.6,312.1,1492,42.8,181,0,0,0,0,0,0
L53051,L,301.2,311.1,1580,37.2,164,0,0,0,0,0,0
M15345,M,297.4,309.0,1318,50.5,92,0,0,0,0,0,0
L50597,L,301.6,310.6,1821,23.5,137,0,0,0,0,0,0
L53499,L,301.2,310.6,1705,28.2,155,0,0,0,0,0,0
L49527,L,299.2,308.4,1381,43.0,26,0,0,0,0,0,0
L47975,L,296.8,307.9,1455,48.7,84,0,0,0,0,0,0
H35313,H,300.9,310.7,1370,48.4,176,0,0,0,0,0,0
M18104,M,301.0,309.7,1397,45.0,64,0,0,0,0,0,0
L48983,L,298.1,307.7,1558,40.3,109,0,0,0,0,0,0
L48753,L,298.2,308.2,1707,29.1,13,0,0,0,0,0,0
H39262,H,298.5,309.2,1547,40.6,39,0,0,0,0,0,0
L53453,L,301.2,310.8,1437,48.7,38,0,0,0,0,0,0
M15431,M,297.8,309.8,1676,42.2,178,0,0,0,0,0,0
L56202,L,297.4,308.3,1573,35.9,9,0,0,0,0,0,0
L53169,L,300.7,310.7,1782,26.2,85,0,0,0,0,0,0
L48370,L,297.2,308.4,1507,41.5,41,0,0,0,0,0,0
M16678,M,298.1,307.7,1492,41.8,147,0,0,0,0,0,0
M17609,M,299.8,309.2,1391,54.3,173,0,0,0,0,0,0
L48775,L,298.0,308.7,1481,41.3,104,0,0,0,0,0,0
L54371,L,300.2,310.3,1318,52.1,52,0,0,0,0,0,0
L56196,L,297.3,308.2,1427,49.2,212,1,0,0,0,1,0
M23211,M,298.7,309.6,1556,42.4,142,0,0,0,0,0,0
M19366,M,302.4,310.1,1520,35.6,97,0,0,0,0,0,0
L53412,L,301.3,310.3,1398,51.2,151,0,0,0,0,0,0
L49437,L,299.1,308.5,1547,37.6,36,0,0,0,0,0,0
L50830,L,302.1,311.5,1525,38.5,95,0,0,0,0,0,0
M18654,M,302.2,310.8,1356,41.2,36,0,0,0,0,0,0
L47688,L,297.7,309.3,1490,44.8,45,0,0,0,0,0,0
M15140,M,298.1,308.1,1456,38.5,45,0,0,0,0,0,0
L52949,L,301.7,311.0,1394,46.6,87,0,0,0,0,0,0
M15856,M,296.2,307.2,1443,45.4,10,0,0,0,0,0,0
L54457,L,300.1,310.2,1657,29.9,53,0,0,0,0,0,0
H31774,H,299.3,308.6,1409,45.0,74,0,0,0,0,0,0
L53955,L,301.2,310.6,1361,48.0,40,0,0,0,0,0,0
H39009,H,299.0,310.0,2027,20.3,45,0,0,0,0,0,0
L52871,L,302.4,311.9,1525,31.3,2,0,0,0,0,0,0
M24070,M,297.9,308.3,1429,46.3,80,0,0,0,0,0,0
M21414,M,301.5,310.4,1602,35.9,104,0,0,0,0,0,0
L49322,L,299.3,308.9,1471,46.6,163,0,0,0,0,0,0
